91058 valid sequences out of 91143 
64 sites
Effective number of samples: 36732.3	(80% identical neighborhood = 1.000 samples)
iter	time	cond	fx	-loglk	||h||	||e||
1025	8808.9	0.15	3293719.7	3148976.0	83.0	38.0
1026	8817.1	0.20	3293719.7	3148976.0	83.0	38.0
1027	8825.4	0.39	3293719.7	3148975.9	83.0	38.0
1028	8833.7	0.15	3293719.7	3148975.9	83.0	38.0
1029	8841.9	0.16	3293719.6	3148975.9	83.0	38.0
1030	8850.2	0.21	3293719.6	3148975.8	83.0	38.0
1031	8858.5	0.40	3293719.6	3148975.8	83.0	38.0
1032	8866.7	0.20	3293719.6	3148975.7	83.0	38.0
1033	8875.0	0.16	3293719.6	3148975.8	83.0	38.0
1034	8883.3	0.25	3293719.6	3148975.8	83.0	38.0
1035	8891.6	0.29	3293719.6	3148975.9	83.0	38.0
1036	8899.9	0.24	3293719.6	3148976.0	83.0	38.0
1037	8908.2	0.24	3293719.6	3148976.4	83.0	38.0
1038	8924.7	0.32	3293719.6	3148976.6	83.0	38.0
1039	8933.0	0.27	3293719.6	3148976.9	83.0	38.0
1040	8941.2	0.21	3293719.6	3148977.8	83.0	38.0
1041	8957.7	0.38	3293719.6	3148978.3	83.0	38.0
1042	8966.0	0.26	3293719.6	3148978.9	83.0	38.0
1043	8974.2	0.24	3293719.6	3148979.7	83.0	38.0
1044	8982.5	0.55	3293719.6	3148981.1	83.0	38.0
1045	8990.8	0.28	3293719.5	3148981.8	83.0	38.0
1046	8999.0	0.23	3293719.5	3148982.3	83.0	38.0
1047	9007.3	0.27	3293719.5	3148982.9	83.0	38.0
1048	9015.5	0.49	3293719.5	3148984.0	83.0	38.0
1049	9023.8	0.24	3293719.5	3148984.3	83.0	38.0
1050	9032.1	0.25	3293719.5	3148984.9	83.0	38.0
1051	9040.3	0.30	3293719.5	3148985.6	83.0	38.0
1052	9048.6	0.69	3293719.5	3148987.5	83.0	38.0
1053	9056.9	0.29	3293719.5	3148988.5	83.0	38.0
1054	9065.1	0.23	3293719.5	3148989.0	83.1	38.0
1055	9073.4	0.27	3293719.5	3148989.8	83.1	38.0
1056	9081.7	0.67	3293719.5	3148991.4	83.1	38.0
1057	9089.9	0.27	3293719.5	3148992.2	83.1	38.0
1058	9098.2	0.21	3293719.4	3148992.6	83.1	38.0
1059	9106.4	0.27	3293719.4	3148993.2	83.1	38.0
1060	9114.7	0.38	3293719.4	3148994.6	83.1	38.0
1061	9122.9	0.54	3293719.4	3148997.0	83.1	38.0
1062	9131.2	0.24	3293719.4	3148997.0	83.1	38.0
1063	9139.4	0.22	3293719.4	3148997.0	83.1	38.0
1064	9147.7	0.27	3293719.4	3148997.5	83.1	38.0
1065	9155.9	0.49	3293719.4	3148998.9	83.1	38.0
1066	9164.2	0.24	3293719.4	3148999.4	83.1	38.0
1067	9172.4	0.24	3293719.4	3149000.1	83.1	38.0
1068	9180.7	0.26	3293719.4	3149000.9	83.1	38.0
1069	9189.0	0.60	3293719.4	3149002.3	83.1	38.0
1070	9197.3	0.22	3293719.4	3149003.1	83.1	38.0
1071	9205.6	0.16	3293719.4	3149002.9	83.1	38.0
1072	9213.9	0.21	3293719.4	3149002.8	83.1	38.0
1073	9222.2	0.34	3293719.4	3149003.0	83.1	38.0
1074	9230.5	0.25	3293719.3	3149003.2	83.1	38.0
1075	9238.7	0.21	3293719.3	3149003.5	83.1	38.0
1076	9247.0	0.28	3293719.3	3149003.7	83.1	38.0
1077	9255.3	0.18	3293719.3	3149003.6	83.1	38.0
1078	9263.5	0.17	3293719.3	3149003.3	83.1	38.0
1079	9271.8	0.21	3293719.3	3149003.0	83.1	38.0
1080	9280.1	0.52	3293719.3	3149002.3	83.1	38.0
1081	9288.3	0.16	3293719.3	3149002.3	83.1	38.0
1082	9296.6	0.12	3293719.3	3149002.3	83.1	38.0
1083	9304.9	0.15	3293719.3	3149002.0	83.1	38.0
1084	9313.2	0.18	3293719.3	3149001.5	83.1	38.0
1085	9321.4	0.41	3293719.3	3149000.2	83.1	38.0
1086	9329.7	0.14	3293719.3	3149000.2	83.1	38.0
1087	9338.0	0.12	3293719.3	3149000.1	83.1	38.0
1088	9346.2	0.15	3293719.3	3148999.6	83.1	38.0
1089	9354.5	0.27	3293719.3	3148998.7	83.1	38.0
1090	9362.8	0.11	3293719.3	3148998.5	83.1	38.0
1091	9371.0	0.10	3293719.3	3148998.2	83.1	38.0
1092	9379.3	0.12	3293719.3	3148997.7	83.1	38.0
1093	9387.6	0.25	3293719.3	3148996.7	83.1	38.0
1094	9395.9	0.13	3293719.3	3148995.8	83.1	38.0
1095	9404.1	0.10	3293719.3	3148995.6	83.1	38.0
1096	9412.4	0.15	3293719.3	3148995.1	83.1	38.0
1097	9420.7	0.17	3293719.3	3148994.5	83.1	38.0
1098	9429.0	0.12	3293719.3	3148994.1	83.1	38.0
1099	9437.3	0.14	3293719.3	3148992.9	83.1	38.0
1100	9445.6	0.30	3293719.3	3148991.7	83.1	38.0
1101	9453.8	0.16	3293719.3	3148991.7	83.1	38.0
1102	9462.1	0.11	3293719.3	3148991.1	83.1	38.0
1103	9470.4	0.13	3293719.3	3148990.3	83.1	38.0
1104	9478.8	0.18	3293719.3	3148988.9	83.1	38.0
1105	9495.2	0.23	3293719.3	3148987.7	83.1	38.0
1106	9503.5	0.13	3293719.3	3148986.6	83.1	38.0
1107	9511.8	0.11	3293719.3	3148986.2	83.1	38.0
1108	9520.0	0.17	3293719.3	3148985.4	83.1	38.0
1109	9528.3	0.19	3293719.3	3148984.3	83.1	38.0
1110	9536.6	0.16	3293719.3	3148983.7	83.1	38.0
1111	9544.8	0.15	3293719.3	3148982.8	83.1	38.0
1112	9553.1	0.13	3293719.3	3148982.5	83.1	38.0
1113	9561.4	0.13	3293719.3	3148982.1	83.1	38.0
1114	9569.6	0.15	3293719.3	3148981.2	83.1	38.0
1115	9577.9	0.23	3293719.3	3148979.7	83.1	38.0
1116	9586.2	0.16	3293719.3	3148978.8	83.1	38.0
1117	9594.5	0.14	3293719.3	3148977.9	83.1	38.0
1118	9602.8	0.17	3293719.2	3148976.6	83.1	38.0
1119	9611.0	0.35	3293719.2	3148973.9	83.1	38.0
1120	9619.3	0.21	3293719.2	3148972.6	83.1	38.0
1121	9627.6	0.18	3293719.2	3148972.0	83.1	38.0
1122	9635.8	0.26	3293719.2	3148970.6	83.1	38.0
1123	9644.1	0.27	3293719.2	3148968.6	83.1	38.0
1124	9652.4	0.20	3293719.2	3148968.0	83.1	38.0
1125	9660.6	0.21	3293719.2	3148966.4	83.1	38.0
1126	9668.9	0.29	3293719.2	3148964.9	83.1	38.0
1127	9677.2	0.23	3293719.2	3148962.4	83.1	38.0
1128	9685.5	0.41	3293719.2	3148961.1	83.2	38.0
1129	9693.7	0.21	3293719.2	3148960.8	83.2	38.0
1130	9702.0	0.22	3293719.2	3148960.8	83.2	38.0
1131	9710.3	0.30	3293719.2	3148960.2	83.2	38.0
1132	9718.6	0.62	3293719.2	3148959.0	83.2	38.0
1133	9726.8	0.30	3293719.2	3148958.3	83.2	38.0
1134	9735.1	0.24	3293719.2	3148957.7	83.2	38.0
1135	9743.4	0.29	3293719.2	3148957.0	83.2	38.0
1136	9751.6	0.45	3293719.1	3148955.9	83.2	38.0
1137	9759.9	0.31	3293719.1	3148954.9	83.2	38.0
1138	9768.1	0.29	3293719.1	3148954.6	83.2	38.0
1139	9776.4	1.01	3293719.1	3148953.9	83.2	38.0
1140	9784.6	0.31	3293719.1	3148954.2	83.2	38.0
1141	9792.9	0.22	3293719.1	3148954.3	83.2	38.0
1142	9801.1	0.29	3293719.1	3148954.3	83.2	38.0
1143	9809.4	0.40	3293719.1	3148954.2	83.2	38.0
1144	9817.6	0.48	3293719.1	3148954.2	83.2	38.0
1145	9825.9	0.33	3293719.0	3148954.4	83.2	38.0
1146	9834.2	0.33	3293719.0	3148954.8	83.2	38.0
1147	9842.5	0.50	3293719.0	3148955.7	83.2	38.0
1148	9850.9	0.37	3293719.0	3148956.7	83.2	38.0
1149	9859.2	0.28	3293719.0	3148957.1	83.2	38.0
1150	9867.5	0.32	3293719.0	3148958.2	83.3	38.0
1151	9875.7	0.68	3293719.0	3148959.6	83.3	38.0
1152	9884.0	0.36	3293719.0	3148959.9	83.3	38.0
1153	9892.2	0.25	3293719.0	3148960.9	83.3	38.0
1154	9900.5	0.29	3293719.0	3148961.7	83.3	38.0
1155	9908.8	0.68	3293718.9	3148964.5	83.3	38.0
1156	9917.0	0.40	3293718.9	3148966.5	83.3	38.0
1157	9925.3	0.23	3293718.9	3148966.5	83.3	38.0
1158	9933.6	0.25	3293718.9	3148966.9	83.3	38.0
1159	9941.8	0.33	3293718.9	3148967.8	83.3	38.0
1160	9950.1	0.30	3293718.9	3148969.5	83.3	38.0
1161	9958.4	0.47	3293718.9	3148971.7	83.3	38.0
1162	9966.7	0.23	3293718.9	3148973.0	83.3	38.0
1163	9975.0	0.21	3293718.9	3148973.5	83.3	38.0
1164	9983.3	0.27	3293718.9	3148974.4	83.3	38.0
1165	9991.6	0.43	3293718.9	3148975.7	83.3	38.0
1166	9999.8	0.22	3293718.9	3148976.2	83.3	38.0
1167	10008.1	0.18	3293718.9	3148977.1	83.3	38.0
1168	10016.3	0.19	3293718.9	3148977.9	83.3	38.0
1169	10024.6	0.59	3293718.8	3148980.4	83.3	38.0
1170	10032.9	0.19	3293718.8	3148980.6	83.3	38.0
1171	10041.2	0.17	3293718.8	3148980.6	83.3	38.0
1172	10049.4	0.19	3293718.8	3148981.2	83.3	38.0
1173	10057.7	0.23	3293718.8	3148982.4	83.3	38.0
1174	10074.2	0.25	3293718.8	3148983.0	83.3	38.0
1175	10082.5	0.16	3293718.8	3148983.8	83.3	38.0
1176	10090.7	0.16	3293718.8	3148984.4	83.3	38.0
1177	10099.0	0.24	3293718.8	3148985.2	83.3	38.0
1178	10107.3	0.14	3293718.8	3148985.3	83.3	38.0
1179	10115.6	0.14	3293718.8	3148985.1	83.3	38.0
1180	10123.8	0.21	3293718.8	3148985.0	83.3	38.0
1181	10132.1	0.16	3293718.8	3148985.0	83.3	38.0
1182	10140.4	0.13	3293718.8	3148985.0	83.3	38.0
1183	10148.7	0.14	3293718.8	3148985.0	83.3	38.0
1184	10156.9	0.13	3293718.8	3148984.8	83.3	38.0
1185	10165.2	0.13	3293718.8	3148984.4	83.3	38.0
1186	10173.5	0.13	3293718.8	3148984.0	83.3	38.0
1187	10181.8	0.12	3293718.8	3148983.7	83.4	38.0
1188	10190.0	0.10	3293718.8	3148983.4	83.4	38.0
1189	10198.2	0.27	3293718.8	3148982.9	83.4	38.0
1190	10206.5	0.12	3293718.8	3148982.7	83.4	38.0
1191	10214.8	0.10	3293718.8	3148982.6	83.4	38.0
1192	10223.1	0.12	3293718.8	3148982.4	83.4	38.0
1193	10231.3	0.39	3293718.8	3148981.7	83.4	38.0
1194	10239.6	0.13	3293718.8	3148981.6	83.4	38.0
1195	10247.9	0.09	3293718.8	3148981.5	83.4	38.0
1196	10256.1	0.12	3293718.8	3148981.3	83.4	38.0
1197	10264.4	0.14	3293718.8	3148981.0	83.4	38.0
1198	10272.6	0.41	3293718.8	3148980.2	83.4	38.0
1199	10280.9	0.15	3293718.8	3148979.9	83.4	38.0
1200	10289.2	0.11	3293718.8	3148979.9	83.4	38.0
1201	10297.4	0.14	3293718.8	3148979.7	83.4	38.0
1202	10305.7	0.28	3293718.8	3148979.3	83.4	38.0
1203	10314.0	0.13	3293718.8	3148979.2	83.4	38.0
1204	10322.2	0.11	3293718.8	3148979.0	83.4	38.0
1205	10330.5	0.13	3293718.8	3148978.9	83.4	38.0
1206	10338.8	0.18	3293718.8	3148978.5	83.4	38.0
1207	10347.0	0.39	3293718.8	3148978.0	83.4	38.0
1208	10355.3	0.13	3293718.8	3148978.1	83.4	38.0
1209	10363.5	0.11	3293718.8	3148978.1	83.4	38.0
1210	10371.8	0.16	3293718.8	3148978.1	83.4	38.0
1211	10380.1	0.34	3293718.8	3148977.7	83.4	38.0
1212	10388.5	0.17	3293718.8	3148977.6	83.4	38.0
1213	10396.8	0.13	3293718.7	3148977.3	83.4	38.0
1214	10405.1	0.17	3293718.7	3148977.1	83.4	38.0
1215	10413.5	0.28	3293718.7	3148976.7	83.4	38.0
1216	10421.8	0.16	3293718.7	3148976.6	83.4	38.0
1217	10430.1	0.19	3293718.7	3148976.5	83.4	38.0
1218	10438.5	0.23	3293718.7	3148976.3	83.4	38.0
1219	10454.9	0.36	3293718.7	3148976.1	83.4	38.0
1220	10463.2	0.20	3293718.7	3148975.9	83.4	38.0
1221	10471.5	0.16	3293718.7	3148975.7	83.4	38.0
1222	10479.7	0.23	3293718.7	3148975.4	83.4	38.0
1223	10488.0	0.37	3293718.7	3148975.1	83.4	38.0
1224	10496.3	0.23	3293718.7	3148975.0	83.4	38.0
1225	10504.5	0.24	3293718.7	3148974.9	83.4	38.0
1226	10512.8	0.28	3293718.7	3148974.7	83.4	38.0
1227	10521.0	0.45	3293718.7	3148974.3	83.4	38.0
1228	10529.3	0.21	3293718.7	3148974.3	83.4	38.0
1229	10537.6	0.22	3293718.7	3148974.3	83.4	38.0
1230	10545.8	0.27	3293718.7	3148974.1	83.4	38.0
1231	10554.1	0.83	3293718.7	3148973.9	83.4	38.0
1232	10562.3	0.31	3293718.7	3148973.8	83.4	38.0
1233	10570.6	0.21	3293718.6	3148973.7	83.4	38.0
1234	10578.9	0.25	3293718.6	3148973.6	83.4	38.0
1235	10587.1	0.26	3293718.6	3148973.4	83.4	38.0
1236	10603.6	0.42	3293718.6	3148973.2	83.4	38.0
1237	10611.9	0.23	3293718.6	3148973.1	83.5	38.0
1238	10620.1	0.26	3293718.6	3148972.9	83.5	38.0
1239	10628.4	0.44	3293718.6	3148972.6	83.5	38.0
1240	10636.6	0.55	3293718.6	3148972.3	83.5	38.0
1241	10644.9	0.25	3293718.6	3148972.3	83.5	38.0
1242	10653.1	0.22	3293718.6	3148972.2	83.5	38.0
1243	10661.4	0.26	3293718.6	3148972.1	83.5	38.0
1244	10669.7	0.37	3293718.6	3148971.8	83.5	38.0
1245	10677.9	0.58	3293718.6	3148971.1	83.5	38.0
1246	10686.2	0.23	3293718.5	3148971.2	83.5	38.0
1247	10694.4	0.21	3293718.5	3148971.1	83.5	38.0
1248	10702.7	0.23	3293718.5	3148970.9	83.5	38.0
1249	10710.9	0.55	3293718.5	3148970.4	83.5	38.0
1250	10719.2	0.22	3293718.5	3148970.2	83.5	38.0
1251	10727.4	0.18	3293718.5	3148970.0	83.5	38.0
1252	10735.7	0.23	3293718.5	3148969.7	83.5	38.0
1253	10744.0	0.39	3293718.5	3148969.3	83.5	38.0
1254	10752.2	0.22	3293718.5	3148968.8	83.5	38.0
1255	10760.5	0.16	3293718.5	3148968.8	83.5	38.0
1256	10768.7	0.23	3293718.5	3148968.7	83.5	38.0
1257	10777.0	0.49	3293718.5	3148968.5	83.5	38.0
1258	10785.2	0.21	3293718.5	3148968.5	83.5	38.0
1259	10793.5	0.15	3293718.5	3148968.4	83.5	38.0
1260	10801.7	0.16	3293718.5	3148968.2	83.5	38.0
1261	10810.0	0.31	3293718.5	3148968.1	83.5	38.0
1262	10818.3	0.20	3293718.5	3148968.1	83.5	38.0
1263	10826.5	0.14	3293718.5	3148968.2	83.5	38.0
1264	10834.8	0.17	3293718.5	3148968.4	83.5	38.0
1265	10843.1	0.19	3293718.5	3148968.6	83.5	38.0
1266	10851.3	0.16	3293718.5	3148968.8	83.5	38.0
1267	10859.6	0.23	3293718.5	3148969.3	83.5	38.0
1268	10867.8	0.14	3293718.5	3148969.5	83.5	38.0
1269	10876.1	0.13	3293718.5	3148969.7	83.5	38.0
1270	10884.4	0.32	3293718.5	3148970.5	83.6	38.0
1271	10892.7	0.13	3293718.5	3148970.8	83.6	38.0
1272	10901.0	0.11	3293718.5	3148970.9	83.6	38.0
1273	10909.2	0.12	3293718.5	3148971.4	83.6	38.0
1274	10917.5	0.29	3293718.5	3148972.3	83.6	38.0
1275	10925.7	0.12	3293718.4	3148972.3	83.6	38.0
1276	10934.0	0.10	3293718.4	3148972.6	83.6	38.0
1277	10942.2	0.13	3293718.4	3148973.2	83.6	38.0
1278	10950.5	0.19	3293718.4	3148974.3	83.6	38.0
1279	10958.7	0.23	3293718.4	3148976.1	83.6	38.0
1280	10967.0	0.10	3293718.4	3148976.1	83.6	38.0
1281	10975.3	0.11	3293718.4	3148976.1	83.6	38.0
1282	10983.5	0.12	3293718.4	3148976.6	83.6	38.0
1283	10991.7	0.35	3293718.4	3148978.0	83.6	38.0
1284	11000.0	0.12	3293718.4	3148978.5	83.6	38.0
1285	11008.2	0.08	3293718.4	3148978.7	83.6	38.0
1286	11016.5	0.09	3293718.4	3148979.2	83.6	38.0
1287	11024.7	0.14	3293718.4	3148979.9	83.6	38.0
1288	11033.0	0.15	3293718.4	3148981.0	83.6	38.0
1289	11041.2	0.10	3293718.4	3148981.3	83.6	38.0
1290	11049.5	0.11	3293718.4	3148981.8	83.6	38.0
1291	11057.7	0.16	3293718.4	3148982.7	83.6	38.0
1292	11066.0	0.11	3293718.4	3148983.7	83.6	38.0
1293	11074.3	0.09	3293718.4	3148984.1	83.6	38.0
1294	11082.5	0.11	3293718.4	3148984.8	83.6	38.0
1295	11090.8	0.18	3293718.4	3148985.7	83.6	38.0
1296	11099.1	0.12	3293718.4	3148986.4	83.6	38.0
1297	11107.3	0.10	3293718.4	3148987.5	83.6	38.0
1298	11115.6	0.13	3293718.4	3148988.2	83.6	38.0
1299	11123.8	0.17	3293718.4	3148989.5	83.6	38.0
1300	11132.1	0.16	3293718.4	3148990.1	83.6	38.0
1301	11140.3	0.15	3293718.4	3148990.8	83.6	38.0
1302	11148.6	0.12	3293718.4	3148990.9	83.6	38.0
1303	11156.9	0.13	3293718.4	3148991.3	83.6	38.0
1304	11165.1	0.29	3293718.4	3148992.4	83.6	38.0
1305	11173.4	0.16	3293718.4	3148993.2	83.6	38.0
1306	11181.7	0.13	3293718.4	3148994.0	83.6	38.0
1307	11189.9	0.16	3293718.4	3148994.9	83.6	38.0
1308	11198.4	0.27	3293718.4	3148996.5	83.6	38.0
1309	11206.7	0.19	3293718.4	3148997.7	83.6	38.0
1310	11214.9	0.17	3293718.4	3148999.0	83.6	38.0
1311	11223.2	0.23	3293718.4	3149000.1	83.6	38.0
1312	11231.4	0.27	3293718.4	3149002.0	83.6	38.0
1313	11239.7	0.22	3293718.4	3149003.6	83.6	38.0
1314	11248.0	0.20	3293718.4	3149004.7	83.6	38.0
1315	11256.2	0.23	3293718.4	3149005.7	83.6	38.0
1316	11264.5	0.42	3293718.4	3149007.9	83.6	38.0
1317	11272.7	0.22	3293718.3	3149008.9	83.6	38.0
1318	11281.0	0.22	3293718.3	3149009.6	83.6	38.0
1319	11289.3	0.29	3293718.3	3149011.4	83.6	38.0
1320	11297.6	0.48	3293718.3	3149014.8	83.7	38.0
1321	11305.8	0.25	3293718.3	3149015.6	83.7	38.0
1322	11314.1	0.24	3293718.3	3149016.5	83.7	38.0
1323	11322.4	0.27	3293718.3	3149018.1	83.7	38.0
1324	11338.9	0.44	3293718.3	3149020.1	83.7	38.0
1325	11347.1	0.24	3293718.3	3149022.0	83.7	38.0
1326	11355.4	0.21	3293718.3	3149023.2	83.7	38.0
1327	11363.7	0.31	3293718.3	3149024.8	83.7	38.0
1328	11371.9	0.60	3293718.3	3149027.0	83.7	38.0
1329	11380.2	0.28	3293718.3	3149026.8	83.7	38.0
1330	11388.4	0.24	3293718.3	3149026.4	83.7	38.0
1331	11396.7	0.30	3293718.2	3149026.5	83.7	38.0
1332	11405.0	0.55	3293718.2	3149026.8	83.7	38.0
1333	11413.2	0.23	3293718.2	3149027.1	83.7	38.0
1334	11421.5	0.22	3293718.2	3149027.3	83.8	38.0
1335	11429.7	0.27	3293718.2	3149027.5	83.8	38.0
1336	11438.0	0.35	3293718.2	3149027.3	83.8	38.0
1337	11454.5	0.40	3293718.2	3149027.0	83.8	38.0
1338	11462.7	0.23	3293718.2	3149026.5	83.8	38.0
1339	11471.0	0.22	3293718.2	3149025.8	83.8	38.0
1340	11479.3	0.35	3293718.2	3149024.7	83.8	38.0
1341	11487.5	0.27	3293718.2	3149023.7	83.8	38.0
1342	11495.8	0.23	3293718.2	3149023.0	83.8	38.0
1343	11504.1	0.33	3293718.2	3149021.3	83.8	38.0
1344	11520.5	0.31	3293718.2	3149020.1	83.8	38.0
1345	11528.8	0.22	3293718.2	3149019.5	83.8	38.0
1346	11537.0	0.23	3293718.1	3149018.1	83.8	38.0
1347	11545.3	0.38	3293718.1	3149016.4	83.8	38.0
1348	11553.6	0.26	3293718.1	3149015.7	83.8	38.0
1349	11561.8	0.19	3293718.1	3149013.4	83.8	38.0
1350	11570.1	0.24	3293718.1	3149012.0	83.9	38.0
1351	11578.4	0.20	3293718.1	3149008.9	83.9	38.0
1352	11586.6	0.37	3293718.1	3149007.3	83.9	38.0
1353	11594.9	0.21	3293718.1	3149007.0	83.9	38.0
1354	11603.2	0.19	3293718.1	3149006.1	83.9	38.0
1355	11611.5	0.20	3293718.1	3149004.4	83.9	38.0
1356	11619.8	0.52	3293718.1	3149001.2	83.9	38.0
1357	11628.2	0.15	3293718.1	3149001.0	83.9	38.0
1358	11636.5	0.12	3293718.1	3149000.6	83.9	38.0
1359	11644.8	0.17	3293718.1	3148999.2	83.9	38.0
1360	11653.0	0.20	3293718.1	3148996.8	83.9	38.0
1361	11669.5	0.34	3293718.1	3148994.1	83.9	38.0
1362	11677.8	0.18	3293718.1	3148990.7	83.9	38.0
1363	11686.0	0.12	3293718.1	3148988.8	83.9	38.0
1364	11694.3	0.18	3293718.1	3148986.9	83.9	38.0
1365	11702.5	0.15	3293718.1	3148985.6	83.9	38.0
1366	11710.8	0.13	3293718.1	3148984.7	83.9	38.0
1367	11727.2	0.20	3293718.1	3148983.4	83.9	38.0
1368	11735.5	0.10	3293718.1	3148982.4	83.9	38.0
1369	11743.8	0.10	3293718.1	3148981.8	83.9	38.0
1370	11752.0	0.15	3293718.1	3148979.8	83.9	38.0
1371	11760.3	0.29	3293718.1	3148976.8	83.9	38.0
1372	11768.6	0.10	3293718.1	3148977.0	83.9	38.0
1373	11776.8	0.08	3293718.1	3148976.7	83.9	38.0
1374	11785.1	0.08	3293718.1	3148975.9	83.9	38.0
1375	11793.3	0.10	3293718.1	3148974.5	83.9	38.0
1376	11809.8	0.16	3293718.1	3148972.4	83.9	38.0
1377	11818.0	0.09	3293718.1	3148971.0	83.9	38.0
1378	11826.3	0.08	3293718.1	3148970.1	83.9	38.0
1379	11834.5	0.18	3293718.1	3148969.0	83.9	38.0
1380	11842.8	0.10	3293718.1	3148968.4	83.9	38.0
1381	11851.1	0.08	3293718.1	3148968.2	83.9	38.0
1382	11859.3	0.11	3293718.1	3148967.9	83.9	38.0
1383	11867.6	0.25	3293718.1	3148966.8	83.9	38.0
1384	11875.9	0.10	3293718.1	3148967.0	83.9	38.0
1385	11884.1	0.07	3293718.1	3148966.8	83.9	38.0
1386	11892.4	0.10	3293718.1	3148966.2	83.9	38.0
1387	11900.6	0.12	3293718.1	3148965.4	83.9	38.0
1388	11917.1	0.20	3293718.1	3148964.8	83.9	38.0
1389	11925.4	0.11	3293718.1	3148963.9	83.9	38.0
1390	11933.6	0.08	3293718.1	3148963.6	83.9	38.0
1391	11941.9	0.15	3293718.0	3148963.3	83.9	38.0
1392	11950.1	0.17	3293718.0	3148963.4	83.9	38.0
1393	11958.4	0.13	3293718.0	3148963.6	83.9	38.0
1394	11966.6	0.11	3293718.0	3148964.2	83.9	38.0
1395	11974.9	0.25	3293718.0	3148964.8	84.0	38.0
1396	11983.1	0.11	3293718.0	3148964.7	84.0	38.0
1397	11991.4	0.10	3293718.0	3148964.8	84.0	38.0
1398	11999.6	0.14	3293718.0	3148965.0	84.0	38.0
1399	12007.8	0.23	3293718.0	3148965.7	84.0	38.0
1400	12016.1	0.15	3293718.0	3148966.6	84.0	38.0
1401	12024.4	0.12	3293718.0	3148967.3	84.0	38.0
1402	12032.6	0.24	3293718.0	3148968.8	84.0	38.0
1403	12040.9	0.20	3293718.0	3148969.9	84.0	38.0
1404	12049.1	0.14	3293718.0	3148970.2	84.0	38.0
1405	12057.4	0.18	3293718.0	3148971.4	84.0	38.0
1406	12065.7	0.27	3293718.0	3148972.7	84.0	38.0
1407	12073.9	0.23	3293718.0	3148973.7	84.0	38.0
1408	12082.2	0.47	3293718.0	3148978.3	84.0	38.0
1409	12090.5	0.24	3293718.0	3148979.1	84.0	38.0
1410	12098.7	0.15	3293718.0	3148978.5	84.0	38.0
1411	12107.0	0.11	3293718.0	3148978.7	84.0	38.0
1412	12115.3	0.20	3293718.0	3148980.3	84.0	38.0
1413	12123.5	0.26	3293718.0	3148983.1	84.0	38.0
1414	12140.0	0.38	3293718.0	3148986.8	84.0	38.0
1415	12148.3	0.21	3293718.0	3148990.1	84.0	38.0
1416	12156.6	0.19	3293718.0	3148992.4	84.0	38.0
1417	12164.9	0.28	3293718.0	3148994.5	84.1	38.0
1418	12173.2	0.22	3293718.0	3148995.3	84.1	38.0
1419	12181.5	0.21	3293718.0	3148996.2	84.1	38.0
1420	12189.8	0.29	3293718.0	3148998.3	84.1	38.0
1421	12198.1	0.45	3293718.0	3149001.8	84.1	38.0
1422	12206.3	0.21	3293717.9	3149001.6	84.1	38.0
1423	12214.6	0.18	3293717.9	3149002.6	84.1	38.0
1424	12222.9	0.24	3293717.9	3149004.9	84.1	38.0
1425	12231.1	0.51	3293717.9	3149008.7	84.1	38.0
1426	12239.4	0.22	3293717.9	3149011.3	84.1	38.0
1427	12247.6	0.17	3293717.9	3149012.6	84.1	38.0
1428	12255.9	0.24	3293717.9	3149013.9	84.1	38.0
1429	12264.1	0.53	3293717.9	3149016.5	84.2	38.0
1430	12272.4	0.24	3293717.9	3149017.0	84.2	38.0
1431	12280.7	0.20	3293717.9	3149016.9	84.2	38.0
1432	12289.0	0.24	3293717.9	3149016.8	84.2	38.0
1433	12297.2	0.31	3293717.9	3149016.8	84.2	38.0
1434	12305.5	0.31	3293717.9	3149016.5	84.2	38.0
1435	12313.8	0.16	3293717.9	3149016.3	84.2	38.0
1436	12322.0	0.18	3293717.9	3149016.1	84.2	38.0
1437	12330.3	0.25	3293717.9	3149015.4	84.2	38.0
1438	12338.5	0.66	3293717.9	3149013.3	84.2	38.0
1439	12346.8	0.26	3293717.9	3149012.6	84.2	38.0
1440	12355.1	0.19	3293717.8	3149012.0	84.2	38.0
1441	12363.4	0.18	3293717.8	3149011.0	84.2	38.0
1442	12371.6	0.39	3293717.8	3149009.3	84.2	38.0
1443	12379.9	0.19	3293717.8	3149007.9	84.2	38.0
1444	12388.2	0.16	3293717.8	3149006.8	84.2	38.0
1445	12396.4	0.19	3293717.8	3149005.5	84.2	38.0
1446	12412.9	0.26	3293717.8	3149004.1	84.2	38.0
1447	12421.1	0.16	3293717.8	3149003.0	84.3	38.0
1448	12429.4	0.14	3293717.8	3149001.9	84.3	38.0
1449	12437.7	0.22	3293717.8	3149000.3	84.3	38.0
1450	12445.9	0.16	3293717.8	3148999.5	84.3	38.0
1451	12454.2	0.14	3293717.8	3148998.6	84.3	38.0
1452	12462.4	0.22	3293717.8	3148996.9	84.3	38.0
1453	12470.7	0.12	3293717.8	3148996.1	84.3	38.0
1454	12479.0	0.11	3293717.8	3148995.3	84.3	38.0
1455	12487.2	0.13	3293717.8	3148994.0	84.3	38.0
1456	12495.5	0.29	3293717.8	3148991.5	84.3	38.0
1457	12503.7	0.10	3293717.8	3148991.5	84.3	38.0
1458	12512.0	0.08	3293717.8	3148991.3	84.3	38.0
1459	12520.3	0.10	3293717.8	3148990.5	84.3	38.0
