91058 valid sequences out of 91143 
64 sites
Effective number of samples: 36732.3	(80% identical neighborhood = 1.000 samples)
iter	time	cond	fx	-loglk	||h||	||e||
451	3999.2	1.33	3293745.0	3149048.9	78.2	38.0
452	4007.9	1.98	3293744.9	3149041.3	78.2	38.0
453	4016.5	0.73	3293744.8	3149041.7	78.2	38.0
454	4025.2	0.67	3293744.8	3149041.6	78.2	38.0
455	4033.9	0.85	3293744.7	3149039.7	78.2	38.0
456	4042.5	1.68	3293744.7	3149034.0	78.2	38.0
457	4051.2	0.86	3293744.6	3149030.4	78.2	38.0
458	4059.8	0.83	3293744.5	3149026.6	78.2	38.0
459	4068.4	0.78	3293744.5	3149021.1	78.2	38.0
460	4077.1	2.27	3293744.5	3149012.2	78.2	38.0
461	4085.7	0.67	3293744.4	3149010.4	78.2	38.0
462	4094.4	0.50	3293744.3	3149010.2	78.2	38.0
463	4103.0	0.70	3293744.3	3149008.6	78.2	38.0
464	4111.6	0.99	3293744.2	3149004.4	78.2	38.0
465	4120.2	1.70	3293744.2	3148995.1	78.2	38.0
466	4128.7	0.62	3293744.1	3148994.0	78.2	38.0
467	4137.2	0.57	3293744.1	3148992.8	78.3	38.0
468	4145.8	0.68	3293744.1	3148990.1	78.3	38.0
469	4154.3	1.22	3293744.0	3148983.5	78.3	38.0
470	4162.8	0.78	3293744.0	3148976.3	78.3	38.0
471	4171.3	0.62	3293743.9	3148973.8	78.3	38.0
472	4179.8	1.06	3293743.9	3148967.0	78.3	38.0
473	4188.3	0.68	3293743.8	3148963.4	78.3	38.0
474	4196.8	0.58	3293743.8	3148961.6	78.3	38.0
475	4205.4	0.79	3293743.7	3148954.7	78.3	38.0
476	4222.3	1.18	3293743.7	3148949.4	78.3	38.0
477	4230.8	0.88	3293743.7	3148946.8	78.3	38.0
478	4239.4	0.77	3293743.6	3148939.7	78.3	38.0
479	4247.9	0.97	3293743.6	3148937.6	78.3	38.0
480	4256.5	0.63	3293743.6	3148937.9	78.3	38.0
481	4265.1	0.54	3293743.5	3148936.9	78.3	38.0
482	4273.7	0.71	3293743.5	3148935.2	78.3	38.0
483	4282.4	1.32	3293743.4	3148931.0	78.3	38.0
484	4291.0	0.94	3293743.4	3148928.9	78.3	38.0
485	4299.6	0.49	3293743.3	3148928.8	78.3	38.0
486	4308.3	0.63	3293743.3	3148928.8	78.3	38.0
487	4316.9	0.79	3293743.3	3148928.5	78.3	38.0
488	4325.6	1.69	3293743.2	3148927.6	78.3	38.0
489	4334.2	0.71	3293743.2	3148927.3	78.3	38.0
490	4342.9	0.58	3293743.1	3148927.1	78.4	38.0
491	4351.5	0.67	3293743.1	3148927.2	78.4	38.0
492	4360.1	0.88	3293743.0	3148928.1	78.4	38.0
493	4368.6	1.32	3293743.0	3148930.9	78.4	38.0
494	4377.2	0.71	3293742.9	3148932.3	78.4	38.0
495	4385.8	0.91	3293742.8	3148934.7	78.4	38.0
496	4394.3	1.04	3293742.7	3148938.7	78.4	38.0
497	4411.3	1.63	3293742.7	3148943.7	78.4	38.0
498	4419.9	0.89	3293742.6	3148948.5	78.4	38.0
499	4428.4	0.83	3293742.5	3148952.8	78.4	38.0
500	4436.8	1.13	3293742.4	3148958.5	78.5	38.0
501	4445.2	2.13	3293742.3	3148969.6	78.5	38.0
502	4453.5	1.05	3293742.2	3148971.1	78.5	38.0
503	4461.9	1.14	3293742.1	3148974.7	78.5	38.0
504	4470.3	1.36	3293742.0	3148980.9	78.5	38.0
505	4478.6	2.14	3293741.7	3148999.7	78.5	38.0
506	4495.3	2.09	3293741.6	3149012.5	78.6	38.0
507	4503.7	1.22	3293741.4	3149022.2	78.6	38.0
508	4512.2	1.11	3293741.3	3149031.1	78.6	38.0
509	4520.8	1.49	3293741.1	3149043.1	78.6	38.0
510	4529.3	2.59	3293740.9	3149064.1	78.7	38.0
511	4537.8	1.47	3293740.7	3149078.3	78.7	38.0
512	4546.3	1.28	3293740.5	3149084.2	78.7	38.0
513	4554.8	1.70	3293740.2	3149096.5	78.8	38.0
514	4563.2	1.89	3293740.0	3149111.5	78.8	38.0
515	4571.8	1.38	3293739.8	3149119.2	78.8	38.0
516	4580.2	1.43	3293739.6	3149125.0	78.9	38.0
517	4588.8	3.20	3293739.5	3149139.1	78.9	38.0
518	4597.3	1.37	3293739.2	3149142.7	78.9	38.0
519	4605.7	1.23	3293739.1	3149148.0	78.9	38.0
520	4614.2	1.41	3293739.0	3149156.1	79.0	38.0
521	4622.7	1.80	3293738.7	3149168.8	79.0	38.0
522	4631.2	3.06	3293738.6	3149190.3	79.1	38.0
523	4639.6	1.27	3293738.3	3149187.9	79.1	38.0
524	4648.0	1.32	3293738.2	3149186.0	79.1	38.0
525	4656.4	1.80	3293738.0	3149187.4	79.1	38.0
526	4664.7	4.66	3293737.8	3149198.3	79.2	38.0
527	4673.2	1.70	3293737.5	3149199.1	79.2	38.0
528	4681.5	1.13	3293737.3	3149203.0	79.2	38.0
529	4689.9	1.28	3293737.2	3149207.9	79.3	38.0
530	4698.3	1.33	3293736.9	3149211.0	79.3	38.0
531	4706.7	4.75	3293736.8	3149212.9	79.4	38.0
532	4715.0	1.30	3293736.3	3149209.0	79.4	38.0
533	4723.5	1.15	3293736.2	3149203.7	79.4	38.0
534	4731.8	1.37	3293735.9	3149192.5	79.4	38.0
535	4748.5	1.93	3293735.8	3149187.9	79.5	38.0
536	4756.9	1.28	3293735.7	3149181.3	79.5	38.0
537	4765.3	1.03	3293735.5	3149173.2	79.5	38.0
538	4773.7	2.86	3293735.3	3149161.2	79.5	38.0
539	4782.1	1.19	3293735.2	3149159.2	79.5	38.0
540	4790.6	1.07	3293735.1	3149158.1	79.6	38.0
541	4799.1	1.21	3293734.9	3149152.9	79.6	38.0
542	4807.6	2.28	3293734.8	3149139.0	79.6	38.0
543	4816.1	1.21	3293734.6	3149128.0	79.6	38.0
544	4824.6	0.88	3293734.6	3149125.0	79.6	38.0
545	4833.1	1.09	3293734.4	3149117.1	79.7	38.0
546	4841.9	1.57	3293734.3	3149104.0	79.7	38.0
547	4850.4	1.09	3293734.2	3149091.6	79.7	38.0
548	4858.9	0.87	3293734.1	3149082.6	79.7	38.0
549	4867.4	0.90	3293734.1	3149078.1	79.7	38.0
550	4875.9	1.04	3293734.0	3149069.8	79.8	38.0
551	4884.4	1.83	3293733.9	3149058.0	79.8	38.0
552	4892.9	0.77	3293733.8	3149053.9	79.8	38.0
553	4901.4	0.68	3293733.8	3149050.4	79.8	38.0
554	4909.8	0.78	3293733.7	3149046.3	79.8	38.0
555	4918.2	2.53	3293733.7	3149030.2	79.8	38.0
556	4926.6	0.77	3293733.6	3149027.9	79.8	38.0
557	4934.9	0.55	3293733.6	3149026.6	79.8	38.0
558	4943.3	0.65	3293733.5	3149022.6	79.8	38.0
559	4951.7	0.71	3293733.5	3149016.8	79.8	38.0
560	4968.4	1.07	3293733.5	3149010.8	79.8	38.0
561	4976.8	0.60	3293733.4	3149005.7	79.8	38.0
562	4985.1	0.56	3293733.4	3149002.0	79.9	38.0
563	4993.5	0.72	3293733.3	3148996.2	79.9	38.0
564	5001.9	1.65	3293733.3	3148987.5	79.9	38.0
565	5010.3	0.62	3293733.3	3148987.7	79.9	38.0
566	5018.7	0.50	3293733.2	3148988.0	79.9	38.0
567	5027.1	0.62	3293733.2	3148986.4	79.9	38.0
568	5035.5	0.99	3293733.2	3148982.8	79.9	38.0
569	5043.9	0.62	3293733.1	3148978.6	79.9	38.0
570	5052.5	0.50	3293733.1	3148977.0	79.9	38.0
571	5060.9	0.88	3293733.0	3148973.8	79.9	38.0
572	5069.4	1.01	3293733.0	3148972.1	79.9	38.0
573	5077.9	0.63	3293733.0	3148972.5	79.9	38.0
574	5086.4	0.56	3293732.9	3148973.1	79.9	38.0
575	5094.9	0.73	3293732.9	3148973.2	79.9	38.0
576	5103.4	0.78	3293732.8	3148974.0	80.0	38.0
577	5111.9	1.53	3293732.8	3148975.8	80.0	38.0
578	5120.4	0.79	3293732.7	3148976.3	80.0	38.0
579	5128.9	0.59	3293732.7	3148977.8	80.0	38.0
580	5137.4	0.68	3293732.6	3148980.1	80.0	38.0
581	5145.9	1.29	3293732.5	3148984.9	80.0	38.0
582	5154.4	0.96	3293732.5	3148990.5	80.0	38.0
583	5162.9	0.60	3293732.4	3148991.1	80.0	38.0
584	5171.3	0.72	3293732.4	3148992.2	80.0	38.0
585	5179.7	0.90	3293732.3	3148994.7	80.0	38.0
586	5188.1	0.96	3293732.2	3148999.8	80.0	38.0
587	5196.5	1.88	3293732.2	3149005.7	80.0	38.0
588	5204.9	0.89	3293732.1	3149007.2	80.0	38.0
589	5213.3	0.75	3293732.0	3149008.1	80.0	38.0
590	5221.7	0.83	3293731.9	3149010.4	80.1	38.0
591	5230.1	2.31	3293731.9	3149014.8	80.1	38.0
592	5238.5	0.88	3293731.8	3149015.7	80.1	38.0
593	5246.9	0.74	3293731.8	3149016.7	80.1	38.0
594	5255.3	0.96	3293731.7	3149019.0	80.1	38.0
595	5263.7	1.13	3293731.6	3149022.7	80.1	38.0
596	5280.3	1.84	3293731.5	3149025.7	80.1	38.0
597	5288.7	1.09	3293731.3	3149030.2	80.1	38.0
598	5297.1	0.94	3293731.2	3149032.9	80.2	38.0
599	5305.5	2.11	3293731.1	3149037.3	80.2	38.0
600	5313.9	1.11	3293730.9	3149037.3	80.2	38.0
601	5322.3	1.12	3293730.8	3149035.9	80.2	38.0
602	5330.9	1.50	3293730.6	3149035.6	80.2	38.0
603	5339.4	2.40	3293730.5	3149035.5	80.2	38.0
604	5347.9	1.02	3293730.3	3149036.3	80.2	38.0
605	5356.4	1.09	3293730.3	3149037.7	80.3	38.0
606	5364.8	1.29	3293730.1	3149039.6	80.3	38.0
607	5373.3	3.58	3293730.0	3149042.0	80.3	38.0
608	5381.9	1.43	3293729.8	3149042.4	80.3	38.0
609	5390.3	0.95	3293729.7	3149042.1	80.3	38.0
610	5398.9	1.19	3293729.5	3149041.8	80.4	38.0
611	5407.3	1.72	3293729.4	3149041.9	80.4	38.0
612	5415.8	2.47	3293729.2	3149042.5	80.5	38.0
613	5424.3	1.05	3293729.0	3149042.7	80.5	38.0
614	5432.8	1.13	3293728.9	3149043.0	80.5	38.0
615	5441.3	1.46	3293728.8	3149043.4	80.5	38.0
616	5449.7	2.44	3293728.6	3149044.6	80.5	38.0
617	5458.0	1.43	3293728.4	3149045.3	80.6	38.0
618	5466.4	1.15	3293728.3	3149045.3	80.6	38.0
619	5474.8	1.34	3293728.1	3149045.7	80.6	38.0
620	5483.2	1.92	3293728.0	3149046.3	80.7	38.0
621	5491.5	1.06	3293727.9	3149046.5	80.7	38.0
622	5499.9	1.04	3293727.7	3149047.2	80.7	38.0
623	5508.3	1.07	3293727.6	3149047.7	80.7	38.0
624	5516.6	3.05	3293727.5	3149049.4	80.7	38.0
625	5525.1	0.98	3293727.3	3149049.4	80.8	38.0
626	5533.5	0.78	3293727.3	3149049.3	80.8	38.0
627	5541.8	1.00	3293727.2	3149049.4	80.8	38.0
628	5550.2	1.61	3293727.1	3149049.9	80.8	38.0
629	5558.5	1.00	3293727.0	3149050.4	80.8	38.0
630	5566.8	0.74	3293727.0	3149050.7	80.8	38.0
631	5575.4	0.92	3293726.9	3149051.2	80.8	38.0
632	5583.9	1.44	3293726.8	3149051.6	80.9	38.0
633	5592.4	0.71	3293726.8	3149051.4	80.9	38.0
634	5600.9	0.68	3293726.7	3149051.1	80.9	38.0
635	5609.6	0.72	3293726.7	3149050.7	80.9	38.0
636	5618.2	1.42	3293726.6	3149049.4	80.9	38.0
637	5626.9	1.42	3293726.6	3149048.0	80.9	38.0
638	5635.5	0.56	3293726.5	3149048.1	80.9	38.0
639	5644.2	0.47	3293726.5	3149047.8	80.9	38.0
640	5652.8	0.73	3293726.4	3149046.3	80.9	38.0
641	5661.5	0.94	3293726.4	3149043.6	80.9	38.0
642	5670.1	0.87	3293726.4	3149040.1	80.9	38.0
643	5678.7	0.49	3293726.3	3149039.2	81.0	38.0
644	5687.3	0.51	3293726.3	3149037.5	81.0	38.0
645	5695.9	0.64	3293726.3	3149036.0	81.0	38.0
646	5704.5	0.57	3293726.2	3149033.6	81.0	38.0
647	5713.0	1.48	3293726.2	3149028.8	81.0	38.0
648	5721.5	0.37	3293726.2	3149027.8	81.0	38.0
649	5730.0	0.30	3293726.2	3149027.9	81.0	38.0
650	5738.5	0.36	3293726.1	3149026.8	81.0	38.0
651	5747.1	1.10	3293726.1	3149024.3	81.0	38.0
652	5755.6	0.42	3293726.1	3149023.4	81.0	38.0
653	5764.1	0.30	3293726.1	3149022.0	81.0	38.0
654	5772.6	0.41	3293726.1	3149019.5	81.0	38.0
655	5781.2	0.69	3293726.1	3149015.9	81.0	38.0
656	5789.7	0.43	3293726.0	3149011.8	81.0	38.0
657	5798.2	0.31	3293726.0	3149011.5	81.0	38.0
658	5806.8	0.41	3293726.0	3149010.8	81.0	38.0
659	5815.3	0.58	3293726.0	3149009.0	81.0	38.0
660	5823.8	0.47	3293726.0	3149006.0	81.0	38.0
661	5832.5	0.70	3293726.0	3149000.0	81.0	38.0
662	5841.2	0.37	3293725.9	3148998.2	81.0	38.0
663	5849.8	0.35	3293725.9	3148997.9	81.0	38.0
664	5858.4	0.49	3293725.9	3148995.2	81.0	38.0
665	5867.1	0.95	3293725.9	3148989.3	81.0	38.0
666	5875.7	0.44	3293725.9	3148988.6	81.0	38.0
667	5884.4	0.36	3293725.9	3148985.9	81.0	38.0
668	5893.0	0.39	3293725.8	3148982.4	81.0	38.0
669	5901.6	0.91	3293725.8	3148975.9	81.0	38.0
670	5910.3	0.39	3293725.8	3148970.4	81.0	38.0
671	5918.9	0.32	3293725.8	3148970.5	81.0	38.0
672	5927.6	0.53	3293725.8	3148970.3	81.0	38.0
673	5936.2	0.60	3293725.7	3148968.3	81.0	38.0
674	5944.8	0.43	3293725.7	3148966.9	81.0	38.0
675	5953.4	0.49	3293725.7	3148962.9	81.1	38.0
676	5962.0	0.57	3293725.7	3148961.4	81.1	38.0
677	5970.5	0.46	3293725.7	3148961.2	81.1	38.0
678	5979.2	0.37	3293725.6	3148959.6	81.1	38.0
679	5987.7	0.66	3293725.6	3148958.3	81.1	38.0
680	5996.2	0.54	3293725.6	3148957.4	81.1	38.0
681	6004.8	0.69	3293725.6	3148954.7	81.1	38.0
682	6013.3	1.18	3293725.6	3148953.6	81.1	38.0
683	6021.8	0.49	3293725.5	3148954.2	81.1	38.0
684	6030.3	0.38	3293725.5	3148954.6	81.1	38.0
685	6038.9	0.67	3293725.5	3148955.1	81.1	38.0
686	6047.4	0.78	3293725.5	3148955.4	81.1	38.0
687	6064.4	1.22	3293725.4	3148955.2	81.1	38.0
688	6072.9	0.67	3293725.4	3148955.0	81.1	38.0
689	6081.6	0.45	3293725.3	3148954.7	81.1	38.0
690	6090.2	0.66	3293725.3	3148954.4	81.1	38.0
691	6098.9	0.95	3293725.3	3148954.2	81.1	38.0
692	6107.5	0.78	3293725.2	3148954.4	81.2	38.0
693	6116.1	0.82	3293725.1	3148955.0	81.2	38.0
694	6124.8	1.16	3293725.1	3148955.8	81.2	38.0
695	6133.4	0.72	3293725.0	3148956.1	81.2	38.0
696	6142.1	0.69	3293725.0	3148956.5	81.2	38.0
697	6150.7	0.84	3293724.9	3148957.2	81.2	38.0
698	6167.8	1.13	3293724.9	3148957.9	81.2	38.0
699	6176.5	0.66	3293724.8	3148958.5	81.2	38.0
700	6185.1	0.60	3293724.8	3148959.1	81.2	38.0
701	6193.8	0.93	3293724.7	3148960.1	81.3	38.0
702	6202.3	0.71	3293724.7	3148961.1	81.3	38.0
703	6210.8	0.62	3293724.6	3148962.2	81.3	38.0
704	6219.4	2.06	3293724.6	3148965.0	81.3	38.0
705	6227.9	0.76	3293724.5	3148964.8	81.3	38.0
706	6236.4	0.55	3293724.5	3148965.1	81.3	38.0
707	6244.9	0.64	3293724.5	3148966.5	81.3	38.0
708	6253.4	0.79	3293724.4	3148968.3	81.3	38.0
709	6261.9	2.02	3293724.4	3148973.7	81.4	38.0
710	6270.5	0.68	3293724.3	3148973.3	81.4	38.0
711	6279.0	0.51	3293724.3	3148973.4	81.4	38.0
712	6287.5	0.70	3293724.3	3148974.8	81.4	38.0
713	6296.0	0.99	3293724.2	3148977.1	81.4	38.0
714	6304.5	0.73	3293724.2	3148979.4	81.4	38.0
715	6313.0	0.57	3293724.1	3148980.5	81.4	38.0
716	6321.5	0.72	3293724.1	3148982.1	81.4	38.0
717	6330.1	1.13	3293724.1	3148984.1	81.4	38.0
718	6338.8	0.66	3293724.0	3148984.9	81.4	38.0
719	6347.4	0.58	3293724.0	3148985.9	81.5	38.0
720	6356.1	0.67	3293723.9	3148986.8	81.5	38.0
721	6364.7	0.86	3293723.9	3148988.4	81.5	38.0
722	6373.3	0.59	3293723.9	3148988.7	81.5	38.0
723	6382.0	0.50	3293723.8	3148988.6	81.5	38.0
724	6390.6	0.53	3293723.8	3148988.4	81.5	38.0
725	6399.2	0.50	3293723.8	3148988.3	81.5	38.0
726	6407.9	0.44	3293723.8	3148988.2	81.5	38.0
727	6416.5	0.46	3293723.7	3148987.8	81.5	38.0
728	6425.2	0.59	3293723.7	3148987.1	81.5	38.0
729	6433.8	0.37	3293723.7	3148986.5	81.5	38.0
730	6442.4	0.43	3293723.7	3148985.8	81.5	38.0
731	6451.0	0.46	3293723.7	3148985.2	81.5	38.0
732	6459.6	0.39	3293723.7	3148984.7	81.5	38.0
733	6468.1	0.46	3293723.6	3148983.3	81.5	38.0
734	6476.6	0.74	3293723.6	3148982.3	81.6	38.0
735	6485.2	0.37	3293723.6	3148982.2	81.6	38.0
736	6493.7	0.27	3293723.6	3148981.7	81.6	38.0
737	6502.2	0.28	3293723.6	3148981.0	81.6	38.0
738	6510.7	0.82	3293723.6	3148979.4	81.6	38.0
739	6519.2	0.30	3293723.6	3148979.0	81.6	38.0
740	6527.8	0.27	3293723.6	3148978.8	81.6	38.0
741	6536.3	0.40	3293723.5	3148978.5	81.6	38.0
742	6544.8	0.55	3293723.5	3148978.1	81.6	38.0
743	6553.3	0.37	3293723.5	3148977.7	81.6	38.0
744	6561.8	0.27	3293723.5	3148977.7	81.6	38.0
745	6570.4	0.41	3293723.5	3148977.8	81.6	38.0
746	6578.9	0.31	3293723.5	3148977.8	81.6	38.0
747	6587.4	0.28	3293723.5	3148977.8	81.6	38.0
748	6596.0	0.37	3293723.5	3148977.7	81.6	38.0
749	6604.5	0.58	3293723.5	3148977.6	81.6	38.0
750	6613.1	0.33	3293723.5	3148977.6	81.6	38.0
751	6621.7	0.20	3293723.5	3148977.6	81.6	38.0
752	6630.2	0.20	3293723.5	3148977.5	81.6	38.0
753	6647.2	0.44	3293723.4	3148977.6	81.6	38.0
754	6655.7	0.22	3293723.4	3148977.6	81.6	38.0
755	6664.2	0.20	3293723.4	3148977.6	81.6	38.0
756	6672.7	0.40	3293723.4	3148977.7	81.6	38.0
757	6681.2	0.42	3293723.4	3148977.8	81.6	38.0
758	6689.6	0.19	3293723.4	3148977.8	81.6	38.0
759	6698.0	0.14	3293723.4	3148977.8	81.6	38.0
760	6706.4	0.20	3293723.4	3148977.9	81.6	38.0
761	6714.9	0.28	3293723.4	3148978.1	81.6	38.0
762	6723.3	0.29	3293723.4	3148978.3	81.6	38.0
763	6731.8	0.24	3293723.4	3148978.6	81.6	38.0
764	6740.3	0.45	3293723.4	3148979.3	81.6	38.0
765	6748.8	0.25	3293723.4	3148979.5	81.6	38.0
766	6757.3	0.26	3293723.4	3148979.6	81.6	38.0
767	6765.7	0.36	3293723.4	3148980.1	81.6	38.0
768	6782.6	0.42	3293723.3	3148980.6	81.6	38.0
769	6791.1	0.29	3293723.3	3148981.0	81.6	38.0
770	6799.6	0.29	3293723.3	3148981.8	81.6	38.0
771	6808.1	0.46	3293723.3	3148982.5	81.6	38.0
772	6816.6	0.31	3293723.3	3148983.0	81.6	38.0
773	6825.0	0.29	3293723.3	3148983.6	81.6	38.0
774	6833.5	0.41	3293723.3	3148984.4	81.6	38.0
775	6841.9	0.80	3293723.3	3148986.0	81.6	38.0
776	6850.3	0.38	3293723.3	3148986.4	81.6	38.0
777	6858.7	0.30	3293723.2	3148986.8	81.6	38.0
778	6867.1	0.33	3293723.2	3148987.2	81.6	38.0
779	6875.4	0.64	3293723.2	3148988.3	81.6	38.0
780	6883.8	0.37	3293723.2	3148989.4	81.6	38.0
781	6892.1	0.36	3293723.2	3148989.9	81.6	38.0
782	6900.5	0.79	3293723.2	3148991.3	81.6	38.0
783	6908.9	0.39	3293723.2	3148991.6	81.7	38.0
784	6917.2	0.42	3293723.1	3148992.1	81.7	38.0
785	6925.6	0.57	3293723.1	3148993.3	81.7	38.0
786	6934.0	0.82	3293723.1	3148995.2	81.7	38.0
787	6942.4	0.53	3293723.1	3148997.8	81.7	38.0
788	6950.8	0.43	3293723.0	3148998.8	81.7	38.0
789	6959.2	0.46	3293723.0	3148999.4	81.7	38.0
790	6967.5	0.42	3293723.0	3149000.1	81.7	38.0
791	6975.9	0.87	3293723.0	3149002.1	81.7	38.0
792	6984.3	0.44	3293722.9	3149004.2	81.7	38.0
793	6992.8	0.44	3293722.9	3149004.7	81.7	38.0
794	7001.3	0.59	3293722.9	3149006.2	81.7	38.0
795	7018.1	0.59	3293722.9	3149007.5	81.7	38.0
796	7026.7	0.41	3293722.9	3149008.1	81.7	38.0
797	7035.1	0.47	3293722.8	3149009.0	81.7	38.0
798	7043.6	0.66	3293722.8	3149009.0	81.7	38.0
799	7052.2	0.46	3293722.8	3149008.7	81.7	38.0
800	7060.7	0.53	3293722.8	3149007.9	81.7	38.0
801	7069.1	0.81	3293722.8	3149007.8	81.7	38.0
802	7077.7	0.41	3293722.7	3149007.9	81.7	38.0
803	7086.2	0.37	3293722.7	3149008.3	81.7	38.0
804	7094.6	0.53	3293722.7	3149008.9	81.7	38.0
805	7103.2	0.66	3293722.7	3149009.7	81.7	38.0
806	7111.6	1.45	3293722.6	3149011.2	81.8	38.0
807	7120.1	0.44	3293722.6	3149011.5	81.8	38.0
808	7128.7	0.28	3293722.6	3149011.2	81.8	38.0
809	7137.1	0.33	3293722.6	3149011.0	81.8	38.0
810	7145.5	0.76	3293722.6	3149011.1	81.8	38.0
811	7153.9	0.37	3293722.5	3149011.1	81.8	38.0
812	7162.3	0.25	3293722.5	3149011.2	81.8	38.0
813	7170.7	0.31	3293722.5	3149011.3	81.8	38.0
814	7179.1	0.62	3293722.5	3149011.3	81.8	38.0
815	7187.5	0.30	3293722.5	3149011.3	81.8	38.0
816	7195.9	0.25	3293722.5	3149011.1	81.8	38.0
817	7204.3	0.34	3293722.5	3149010.9	81.8	38.0
818	7212.7	0.35	3293722.5	3149010.4	81.8	38.0
819	7221.1	0.30	3293722.5	3149010.1	81.8	38.0
820	7229.5	0.30	3293722.5	3149009.6	81.8	38.0
821	7237.9	0.34	3293722.4	3149009.2	81.8	38.0
822	7246.2	0.24	3293722.4	3149008.9	81.8	38.0
823	7254.6	0.30	3293722.4	3149008.3	81.8	38.0
824	7263.0	0.44	3293722.4	3149007.7	81.8	38.0
825	7271.5	0.27	3293722.4	3149007.5	81.8	38.0
826	7280.0	0.23	3293722.4	3149006.8	81.8	38.0
827	7288.4	0.21	3293722.4	3149006.3	81.8	38.0
828	7297.0	0.49	3293722.4	3149004.4	81.8	38.0
829	7305.5	0.18	3293722.4	3149004.2	81.8	38.0
830	7314.0	0.17	3293722.4	3149004.3	81.8	38.0
831	7322.5	0.28	3293722.4	3149004.0	81.8	38.0
832	7331.0	0.44	3293722.4	3149002.9	81.8	38.0
833	7339.5	0.26	3293722.4	3149002.4	81.8	38.0
834	7348.0	0.20	3293722.4	3149001.1	81.8	38.0
835	7356.4	0.21	3293722.4	3149000.3	81.8	38.0
836	7365.0	0.48	3293722.4	3148998.7	81.8	38.0
837	7373.4	0.16	3293722.4	3148998.9	81.8	38.0
838	7381.9	0.17	3293722.4	3148999.0	81.8	38.0
839	7390.4	0.23	3293722.4	3148998.9	81.8	38.0
840	7398.8	0.35	3293722.3	3148997.8	81.8	38.0
841	7407.2	0.36	3293722.3	3148996.2	81.8	38.0
842	7415.6	0.14	3293722.3	3148996.0	81.8	38.0
843	7424.0	0.16	3293722.3	3148995.6	81.8	38.0
844	7432.4	0.21	3293722.3	3148994.8	81.8	38.0
845	7440.8	0.35	3293722.3	3148992.8	81.8	38.0
846	7449.1	0.18	3293722.3	3148991.8	81.8	38.0
847	7457.5	0.15	3293722.3	3148991.0	81.8	38.0
848	7465.9	0.17	3293722.3	3148990.3	81.8	38.0
849	7474.3	0.35	3293722.3	3148988.9	81.8	38.0
850	7482.7	0.16	3293722.3	3148988.9	81.8	38.0
851	7491.1	0.17	3293722.3	3148988.7	81.8	38.0
852	7499.5	0.19	3293722.3	3148988.3	81.8	38.0
853	7507.9	0.24	3293722.3	3148987.2	81.8	38.0
slurmstepd: error: *** JOB 42456065 ON compute-e-16-198 CANCELLED AT 2019-05-31T13:37:37 ***
